"Time Stamp",WR_COMBINED,WR_COMBINED_AVC,"WR_SOLAR ","WR_SOLAR _AVC","WR_WIND ","WR_WIND _AVC",WR-ISTS_COMBINED,WR-ISTS_COMBINED_AVC,"WR-ISTS_SOLAR ","WR-ISTS_SOLAR _AVC","WR-ISTS_WIND ","WR-ISTS_WIND _AVC","Madhya Pradesh_SOLAR ","Madhya Pradesh_SOLAR _AVC","Madhya Pradesh_WIND ","Madhya Pradesh_WIND _AVC","Maharastra_SOLAR ","Maharastra_SOLAR _AVC","Maharastra_WIND ","Maharastra_WIND _AVC","Gujarat_SOLAR ","Gujarat_SOLAR _AVC","Gujarat_WIND ","Gujarat_WIND _AVC",OKWPL_RE-WIND_WIND,OKWPL_RE-WIND_WIND_AVC,Acme_RUMS-SOLAR_SOLAR,Acme_RUMS-SOLAR_SOLAR_AVC,Arinsun_RUMS-SOLAR_SOLAR,Arinsun_RUMS-SOLAR_SOLAR_AVC,Mahindra_RUMS-SOLAR_SOLAR,Mahindra_RUMS-SOLAR_SOLAR_AVC,RPL_SECI-II_RE-WIND_WIND,RPL_SECI-II_RE-WIND_WIND_AVC,GIWEL_SECI-II_RE-WIND_WIND,GIWEL_SECI-II_RE-WIND_WIND_AVC,IWISL-WIND_WIND,IWISL-WIND_WIND_AVC,GIWEL_SECI-III_RE-WIND_WIND,GIWEL_SECI-III_RE-WIND_WIND_AVC,AGEMPL-WIND_WIND,AGEMPL-WIND_WIND_AVC
11:45,7303.769999999999,20687.3,3229.2999999999997,5857,4074.47,14829.3,642.27,2037.3,491.62,750,150.65,1287.3,1161.28,1510,1919.1,2414,598.09,1355,1480.02,4895,978.31,2243,524.7,6233,16.90288794,250.00,187.27457056,250.00,146.33650857,250.00,188.23395950800003,250.00,10.7980192125,184.50,12.801277332999998,250.00,5.062670205,200.00,11.686665492,300.30,8.936398414,176.00
12:00,7415.14,20687.3,3255.75,5857,4159.39,14829.3,638.11,2037.3,491.83,750,146.28,1287.3,1145.63,1510,1970.64,2414,616.07,1355,1513.22,4895,1002.22,2243,529.25,6233,16.319661498000002,250.00,187.32975814,250.00,146.712719306,250.00,188.274084514,250.00,10.489862961500002,184.50,12.334544832999999,250.00,4.909119908,200.00,11.834688065000002,300.30,8.699918029,176.00
12:15,7475.15,20687.3,3264.5499999999997,5857,4210.599999999999,14829.3,616.27,2037.3,473.93,750,142.34,1287.3,1149.03,1510,2008.7,2414,616.78,1355,1545.46,4895,1024.81,2243,514.1,6233,15.799633832000001,250.00,187.0648339,250.00,146.7474985,250.00,187.986099192,250.00,10.3193396335,184.50,12.0380714,250.00,4.7539101089999996,200.00,13.015586778,300.30,8.526811898,176.00
12:30,7519.7300000000005,20687.3,3236.2599999999998,5857,4283.47,14829.3,589.13,2037.3,446.2,750,142.93,1287.3,1133.78,1510,2049.75,2414,624.15,1355,1575.95,4895,1032.13,2243,514.84,6233,15.013350615,250.00,162.86683530599998,250.00,138.977064384,250.00,167.98673165,250.00,10.244522821499999,184.50,11.932258439000002,250.00,4.782238311,200.00,14.081069733,300.30,8.577386547,176.00
12:45,7557.6900000000005,20687.3,3233.3599999999997,5857,4324.33,14829.3,561.35,2037.3,416.92,750,144.43,1287.3,1153.37,1510,2066.62,2414,625.68,1355,1599.35,4895,1037.39,2243,513.93,6233,14.303351931,250.00,160.262157286,250.00,136.763329398,250.00,164.519817399,250.00,10.277368392,184.50,11.441342559,250.00,4.9072480590000005,200.00,14.978597659999998,300.30,8.835131244000001,176.00
13:00,7618.54,20687.3,3240.9399999999996,5857,4377.6,14829.3,596.24,2037.3,447.68,750,148.56,1287.3,1144.83,1510,2086.15,2414,612.06,1355,1624.03,4895,1036.37,2243,518.86,6233,14.104071367,250.00,164.658688775,250.00,137.207030312,250.00,167.338919476,250.00,11.239242323500001,184.50,11.529617539000002,250.00,5.034354488,200.00,15.979829698,300.30,9.225047812,176.00
13:15,7631.42,20687.3,3198.0299999999997,5857,4433.39,14829.3,597.78,2037.3,443.24,750,154.54,1287.3,1132.72,1510,2101.55,2414,598.71,1355,1649.43,4895,1023.36,2243,527.87,6233,14.617475665,250.00,178.82044583200002,250.00,140.564746294,250.00,180.668608179,250.00,13.028530825499999,184.50,11.600082072000001,250.00,5.271883928,200.00,17.028127708,300.30,9.964760832999998,176.00
13:30,7594.46,20687.3,3145.44,5857,4449.02,14829.3,592.21,2037.3,428.92,750,163.29,1287.3,1130.7,1510,2070.82,2414,583.97,1355,1678.29,4895,1001.85,2243,536.62,6233,15.217659643999998,250.00,169.11233557399999,250.00,132.867835933,250.00,171.56710707399998,250.00,15.528309420500001,184.50,13.079395929,250.00,5.510860778,200.00,19.347078787,300.30,10.777868854,176.00
13:45,7504.339999999999,20687.3,3057.7,5857,4446.639999999999,14829.3,581.31,2037.3,409.49,750,171.82,1287.3,1106.16,1510,2019.33,2414,565.44,1355,1705.78,4895,976.61,2243,549.71,6233,15.156694984000001,250.00,158.431900613,250.00,124.06787321499999,250.00,159.52828915999999,250.00,16.355996892500002,184.50,13.376277625,250.00,5.768051501,200.00,19.88471088,300.30,11.458814117000001,176.00
14:00,7499.099999999999,20687.3,3018.8100000000004,5857,4480.29,14829.3,578.88,2037.3,396.47,750,182.41,1287.3,1129.82,1510,1992.25,2414,543.99,1355,1733.44,4895,948.53,2243,572.19,6233,15.703634587,250.00,153.89063739,250.00,120.122212763,250.00,153.898587598,250.00,16.395630151000002,184.50,14.848294565,250.00,6.0202607960000005,200.00,22.012209272,300.30,11.666178525,176.00
14:15,7416.1500000000015,20687.3,2902.8799999999997,5857,4513.2699999999995,14829.3,581.44,2037.3,387.39,750,194.05,1287.3,1055.42,1510,1965.34,2414,537.31,1355,1760.19,4895,922.76,2243,593.69,6233,16.371662442,250.00,149.43515760600002,250.00,116.41333986500001,250.00,151.311079632,250.00,17.268270568,184.50,15.41243716,250.00,6.687695099,200.00,23.870646127,300.30,12.468622934999999,176.00
14:30,7314.99,20687.3,2781.67,5857,4533.32,14829.3,578.1600000000001,2037.3,371.8,750,206.36,1287.3,992.67,1510,1925.46,2414,519.07,1355,1778.94,4895,898.13,2243,622.56,6233,17.420839977,250.00,144.68801794300003,250.00,112.837982754,250.00,148.274199669,250.00,18.781457770000003,184.50,17.959697739000003,250.00,7.417572977000001,200.00,26.586397699,300.30,13.100756694000001,176.00
14:45,7187.610000000001,20687.3,2665.0299999999997,5857,4522.58,14829.3,571.75,2037.3,355.43,750,216.32,1287.3,944.69,1510,1858.97,2414,494.37,1355,1797.73,4895,870.54,2243,649.56,6233,18.935445975999997,250.00,138.85577612199998,250.00,108.64998238800001,250.00,144.50313241700002,250.00,20.2991901515,184.50,19.355548546999998,250.00,8.769932535999999,200.00,28.172515779999998,300.30,14.319301728,176.00
15:00,7056.039999999999,20687.3,2557.1099999999997,5857,4498.929999999999,14829.3,571.03,2037.3,342.49,750,228.54,1287.3,891.74,1510,1781.3,2414,482.96,1355,1813.55,4895,839.92,2243,675.54,6233,19.557550774,250.00,131.624823855,250.00,103.658044003,250.00,139.255734302,250.00,22.375453598,184.50,21.74493349,250.00,10.749190577999999,200.00,30.121514352,300.30,16.251637959,176.00
15:15,6854.93,20687.3,2405.4500000000003,5857,4449.48,14829.3,565.46,2037.3,322.13,750,243.33,1287.3,830.2,1510,1666.52,2414,453.94,1355,1827.04,4895,799.18,2243,712.59,6233,20.287371643,250.00,123.92967482,250.00,97.561067792,250.00,130.584036976,250.00,25.340911043999995,184.50,23.834311948000003,250.00,13.842849441,200.00,31.888134416999996,300.30,19.727315048,176.00
15:30,6580.380000000001,20687.3,2188.31,5857,4392.07,14829.3,562,2037.3,302.85,750,259.15,1287.3,755.09,1510,1539.13,2414,425.69,1355,1835.27,4895,704.68,2243,758.52,6233,21.115416992,250.00,115.997522144,250.00,91.59745717700001,250.00,121.72062653700002,250.00,29.934352226999998,184.50,25.025619359999997,250.00,16.879479609999997,200.00,33.787557273,300.30,22.399332996,176.00
15:45,6266.7,20687.3,1989.45,5857,4277.25,14829.3,556.9200000000001,2037.3,282.18,750,274.74,1287.3,695.9,1510,1376.96,2414,398.76,1355,1822.43,4895,612.61,2243,803.12,6233,23.442976079,250.00,107.756359193,250.00,85.33090682299999,250.00,113.64605885399999,250.00,33.0259194955,184.50,29.560840270999996,250.00,18.935924367,200.00,38.668264375,300.30,25.086942368000003,176.00
16:00,5942.02,20687.3,1716.8400000000001,5857,4225.179999999999,14829.3,522.01,2037.3,231.67,750,290.34,1287.3,556.51,1510,1281.79,2414,366.04,1355,1804.7,4895,562.62,2243,848.35,6233,26.402478038,250.00,97.66630012300001,250.00,77.775125526,250.00,103.83438083000001,250.00,37.6804286385,184.50,32.604505861999996,250.00,21.320775576,200.00,41.523732695,300.30,28.657745273999996,176.00
16:15,5676.1,20687.3,1485.7500000000002,5857,4190.35,14829.3,490.49,2037.3,180.18,750,310.31,1287.3,451.99,1510,1183.2,2414,333.71,1355,1789.59,4895,519.87,2243,907.25,6233,30.367241445999998,250.00,86.99123834100001,250.00,68.903007547,250.00,90.86954757900001,250.00,41.068129761499996,184.50,37.84079835,250.00,23.871941365,200.00,50.057097384,300.30,32.812024487,176.00
16:30,5501.639999999999,20687.3,1325.53,5857,4176.11,14829.3,488.41999999999996,2037.3,160.09,750,328.33,1287.3,389.39,1510,1120.68,2414,304.8,1355,1775.05,4895,471.25,2243,952.05,6233,34.217170489,250.00,77.424871601,250.00,59.82292287700001,250.00,78.66812643099999,250.00,43.840914355,184.50,41.32190421599999,250.00,26.896061743,200.00,58.166780983,300.30,38.002994107999996,176.00
16:45,5312.37,20687.3,1207.49,5857,4104.88,14829.3,486.95000000000005,2037.3,145.29,750,341.66,1287.3,370.92,1510,1040.44,2414,274.08,1355,1742.28,4895,417.2,2243,980.5,6233,38.785420718,250.00,66.626739711,250.00,50.812338086,250.00,67.905013451,250.00,46.073868653999995,184.50,43.28396472,250.00,28.357673329,200.00,65.513754025,300.30,41.126526977999994,176.00
17:00,5158.84,20687.3,1068.92,5857,4089.92,14829.3,476.21999999999997,2037.3,120.76,750,355.46,1287.3,348.49,1510,992.82,2414,235.6,1355,1709.5,4895,364.07,2243,1032.14,6233,44.48012219,250.00,55.333583627,250.00,42.058576084,250.00,55.567595617,250.00,49.923423352,184.50,49.573434987000006,250.00,29.253406578,200.00,73.345769756,300.30,44.737986431,176.00
17:15,5013.72,20687.3,916.88,5857,4096.84,14829.3,483.71000000000004,2037.3,115.49,750,368.22,1287.3,289.27,1510,951.75,2414,198.38,1355,1680.04,4895,313.74,2243,1096.83,6233,48.811227091999996,250.00,44.95865285800001,250.00,34.165588135,250.00,45.377577594,250.00,53.4083405305,184.50,54.68714906,250.00,31.226517369,200.00,78.677843567,300.30,48.414096887999996,176.00
17:30,4825.26,20687.3,753.3599999999999,5857,4071.9,14829.3,470.69,2037.3,89.05,750,381.64,1287.3,239.76,1510,895.29,2414,162.34,1355,1647.43,4895,262.21,2243,1147.54,6233,47.603966497,250.00,34.649137151999994,250.00,26.598900350999997,250.00,36.179928028000006,250.00,56.446567819500004,184.50,61.081713402,250.00,32.318582564,200.00,83.648677744,300.30,49.660570613,176.00
17:45,4623.639999999999,20687.3,590.27,5857,4033.3700000000003,14829.3,450.54999999999995,2037.3,62.9,750,387.65,1287.3,186.14,1510,860.22,2414,127.62,1355,1606.57,4895,213.61,2243,1178.93,6233,53.16778411800001,250.00,24.346780605,250.00,18.653998746,250.00,25.778381056999997,250.00,57.73772506,184.50,66.30555704,250.00,32.957080244,200.00,85.43155157200002,300.30,52.343611612,176.00
18:00,4437.65,20687.3,428.22,5857,4009.4300000000003,14829.3,431.57000000000005,2037.3,37.34,750,394.23,1287.3,131.64,1510,849.75,2414,92.88,1355,1568.76,4895,166.36,2243,1196.69,6233,62.397913689,250.00,13.995124339,250.00,10.605634042000002,250.00,14.900919479,250.00,57.64002582249999,184.50,71.327274084,250.00,33.843418983999996,200.00,86.41941555300001,300.30,54.391636577999996,176.00
18:15,4308.28,20687.3,278.67,5857,4029.6099999999997,14829.3,419.41,2037.3,16.67,750,402.74,1287.3,80.93,1510,874.89,2414,59.68,1355,1533.67,4895,121.39,2243,1218.31,6233,70.141439073,250.00,5.8271178,250.00,4.56929929,250.00,6.282450805,250.00,57.12936540300001,184.50,72.116342035,250.00,35.853689765999995,200.00,84.32722680799999,300.30,57.090028511999996,176.00
18:30,4190.15,20687.3,167.46,5857,4022.69,14829.3,416.54,2037.3,6.18,750,410.36,1287.3,42.32,1510,888.57,2414,29.28,1355,1498.54,4895,89.68,2243,1225.22,6233,76.125626759,250.00,2.397240174,250.00,2.5907920360000003,250.00,2.678826936,250.00,55.580562908500006,184.50,74.014261813,250.00,37.656225505,200.00,84.02596272299999,300.30,57.940689189999986,176.00
18:45,4068.7600000000007,20687.3,72.27000000000001,5857,3996.4900000000002,14829.3,411.59999999999997,2037.3,0.01,750,411.59,1287.3,8.7,1510,867.2,2414,5.93,1355,1484.47,4895,57.63,2243,1233.23,6233,77.744766354,250.00,0.001624679,250.00,0.001799961,250.00,0.0018927789999999998,250.00,52.0996852245,184.50,71.52757711599999,250.00,39.467062266,200.00,80.934385683,300.30,59.972355715999996,176.00
19:00,3987.3099999999995,20687.3,18.330000000000002,5857,3968.9799999999996,14829.3,410.45,2037.3,0,750,410.45,1287.3,0.04,1510,846.4,2414,0.17,1355,1472.85,4895,18.12,2243,1239.28,6233,77.35279649099999,250.00,0,250.00,0,250.00,0,250.00,48.42242688300001,184.50,69.047352888,250.00,40.210011821,200.00,78.98530746800002,300.30,60.359422843999994,176.00
19:15,3938.42,20687.3,1.03,5857,3937.3900000000003,14829.3,408.76,2037.3,0,750,408.76,1287.3,0,1510,796.44,2414,0,1355,1462.01,4895,1.03,2243,1270.18,6233,74.82910545300001,250.00,0,250.00,0,250.00,0,250.00,45.105696559500004,184.50,64.449820512,250.00,40.593179961999994,200.00,75.2113093,300.30,61.923818276999995,176.00
19:30,3961.6600000000003,20687.3,0,5857,3961.6600000000003,14829.3,403.14,2037.3,0,750,403.14,1287.3,0,1510,816.05,2414,0,1355,1455.04,4895,0,2243,1287.43,6233,71.83915150400001,250.00,0,250.00,0,250.00,0,250.00,42.331051611999996,184.50,60.997837364000006,250.00,40.921135158999995,200.00,72.751168058,300.30,63.344467838999996,176.00
19:45,3961.2699999999995,20687.3,0,5857,3961.2699999999995,14829.3,396.7,2037.3,0,750,396.7,1287.3,0,1510,812.52,2414,0,1355,1455.68,4895,0,2243,1296.37,6233,69.20363253699999,250.00,0,250.00,0,250.00,0,250.00,41.056302676499996,184.50,57.125466534999994,250.00,40.631077832,200.00,70.80232841700001,300.30,63.09550226999999,176.00
20:00,3970.5099999999998,20687.3,0,5857,3970.5099999999998,14829.3,386.16,2037.3,0,750,386.16,1287.3,0,1510,825.34,2414,0,1355,1456.45,4895,0,2243,1302.56,6233,65.494714435,250.00,0,250.00,0,250.00,0,250.00,39.500888065,184.50,57.03802142200001,250.00,40.977273234,200.00,71.835276374,300.30,63.94889063199999,176.00
20:15,3986,20687.3,0,5857,3986,14829.3,369.07,2037.3,0,750,369.07,1287.3,0,1510,865.72,2414,0,1355,1456.44,4895,0,2243,1294.77,6233,61.502259495000004,250.00,0,250.00,0,250.00,0,250.00,38.721684365,184.50,54.160482652,250.00,40.602914847,200.00,69.207927314,300.30,64.06307513499999,176.00
20:30,4009.6499999999996,20687.3,0,5857,4009.6499999999996,14829.3,359.24,2037.3,0,750,359.24,1287.3,0,1510,897.67,2414,0,1355,1459.68,4895,0,2243,1293.06,6233,57.43018896400001,250.00,0,250.00,0,250.00,0,250.00,37.344427255,184.50,54.397754279000004,250.00,41.11074405299999,200.00,69.355588735,300.30,64.868592357,176.00
20:45,4055.66,20687.3,0,5857,4055.66,14829.3,354.71,2037.3,0,750,354.71,1287.3,0,1510,942.74,2414,0,1355,1460.74,4895,0,2243,1297.47,6233,52.654978899,250.00,0,250.00,0,250.00,0,250.00,36.7487519375,184.50,50.258416732,250.00,40.740544113,200.00,63.351804003,300.30,63.47332788600001,176.00
21:00,4138.320000000001,20687.3,0,5857,4138.320000000001,14829.3,354.39,2037.3,0,750,354.39,1287.3,0,1510,1006.27,2414,0,1355,1460.7,4895,0,2243,1316.96,6233,51.129858404000004,250.00,0,250.00,0,250.00,0,250.00,36.054204629000004,184.50,48.37442514,250.00,39.55573353,200.00,58.25905607099999,300.30,60.657784672,176.00
21:15,4181.66,20687.3,0,5857,4181.66,14829.3,350.86,2037.3,0,750,350.86,1287.3,0,1510,1040.91,2414,0,1355,1461.61,4895,0,2243,1328.28,6233,50.654497463999995,250.00,0,250.00,0,250.00,0,250.00,35.8159605985,184.50,46.278257966000005,250.00,39.330858387000006,200.00,54.74188814099999,300.30,60.241700972,176.00
21:30,4193.65,20687.3,0,5857,4193.65,14829.3,353.9,2037.3,0,750,353.9,1287.3,0,1510,1047.05,2414,0,1355,1461.59,4895,0,2243,1331.11,6233,52.103156449,250.00,0,250.00,0,250.00,0,250.00,35.7675135265,184.50,46.90622578200001,250.00,38.836452320999996,200.00,55.740686619,300.30,59.89840289999999,176.00
21:45,4162.849999999999,20687.3,0,5857,4162.849999999999,14829.3,359.25,2037.3,0,750,359.25,1287.3,0,1510,1028.62,2414,0,1355,1455.86,4895,0,2243,1319.12,6233,53.28777615,250.00,0,250.00,0,250.00,0,250.00,36.2462642005,184.50,48.80733516000001,250.00,39.145649698999996,200.00,59.164819808000004,300.30,61.126486072999995,176.00
22:00,4105.5,20687.3,0,5857,4105.5,14829.3,362.42,2037.3,0,750,362.42,1287.3,0,1510,977.06,2414,0,1355,1449.99,4895,0,2243,1316.03,6233,54.952796365,250.00,0,250.00,0,250.00,0,250.00,36.922416837499995,184.50,49.806885744999995,250.00,39.966762925000005,200.00,63.483129172,300.30,63.150236283,176.00
22:15,4073.1100000000006,20687.3,0,5857,4073.1100000000006,14829.3,360.3,2037.3,0,750,360.3,1287.3,0,1510,944.54,2414,0,1355,1445.34,4895,0,2243,1322.93,6233,57.285318931000006,250.00,0,250.00,0,250.00,0,250.00,37.508606059499996,184.50,50.05380606600001,250.00,41.108007289,200.00,67.021400602,300.30,64.44970218499999,176.00
22:30,4065.93,20687.3,0,5857,4065.93,14829.3,360.27,2037.3,0,750,360.27,1287.3,0,1510,938.7,2414,0,1355,1441.03,4895,0,2243,1325.93,6233,59.468717596999994,250.00,0,250.00,0,250.00,0,250.00,38.224231137000004,184.50,51.055760351,250.00,41.679412113999994,200.00,68.37669546499998,300.30,64.650390974,176.00
22:45,4084.73,20687.3,0,5857,4084.73,14829.3,363.4,2037.3,0,750,363.4,1287.3,0,1510,950.15,2414,0,1355,1440.05,4895,0,2243,1331.13,6233,62.914938927,250.00,0,250.00,0,250.00,0,250.00,39.580980971,184.50,53.793362636000005,250.00,41.514142551999996,200.00,70.520539122,300.30,64.369635236,176.00
23:00,4110.19,20687.3,0,5857,4110.19,14829.3,371.4,2037.3,0,750,371.4,1287.3,0,1510,954.22,2414,0,1355,1441.43,4895,0,2243,1343.14,6233,66.02494709099999,250.00,0,250.00,0,250.00,0,250.00,40.672634303500004,184.50,55.605633446,250.00,41.17118485099999,200.00,72.108080802,300.30,64.10043350299999,176.00
23:15,4158.39,20687.3,0,5857,4158.39,14829.3,375.56,2037.3,0,750,375.56,1287.3,0,1510,976.09,2414,0,1355,1442.85,4895,0,2243,1363.89,6233,69.04803855300001,250.00,0,250.00,0,250.00,0,250.00,42.158814366,184.50,57.360607745,250.00,39.080363328000004,200.00,73.940497283,300.30,62.947306059999995,176.00
23:30,4244.6,20687.3,0,5857,4244.6,14829.3,378.71,2037.3,0,750,378.71,1287.3,0,1510,1056.79,2414,0,1355,1441.44,4895,0,2243,1367.66,6233,70.789337442,250.00,0,250.00,0,250.00,0,250.00,44.29670006800001,184.50,58.73919121900001,250.00,37.698636587,200.00,75.365573957,300.30,61.899614495,176.00
23:45,4374.7,20687.3,0,5857,4374.7,14829.3,382.21,2037.3,0,750,382.21,1287.3,0,1510,1189.75,2414,0,1355,1436.29,4895,0,2243,1366.45,6233,71.058426606,250.00,0,250.00,0,250.00,0,250.00,45.6474509525,184.50,58.12389813,250.00,37.537666144,200.00,75.54451691199999,300.30,61.381108917999995,176.00
